id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
9001,709544,D1,Banking,11.5,बॅन्क नियमन सरकारी नियमनाचा रूप असा जो बॅन्केच्या आवश्यकतेवर अवलंबून असता,बँक नियमनाचे स्वरूप असे आहे जे बँकेच्या आवश्यकतेवर अवलंबून असते.
9002,714871,D2,Agriculture,11.5,औषधी गुणधर्म असलेल्या वनस्पती रोपवाटिकेत लावल्या जातात,औषधी गुणधर्म असलेल्या वनस्पती रोपवाटिकेत लावल्या जातात
9003,723120,D4,Agriculture,11.0,येका संत्र्याच्या पेटीमंदी किती संत्र मावन ?,या संत्र्यांच्या पेटीमध्ये किती संत्रे आहेत?
9004,707306,D1,Banking,11.5,अर्थमंत्री हे देशाच्या अर्थव्यवस्थेचे प्रमुख चालक असतत,अर्थमंत्री हे देशाच्या अर्थव्यवस्थेचे प्रमुख चालक असतात.
9005,713992,D2,Banking,11.5,मोठल्या कंपन्या पैसा म्यूच्यूअल फंड आणि बॉडम्हां इन्वेस्ट करतस,मोठ्या कंपन्या पैसा म्युच्युअल फंड आणि बॉन्डमध्ये गुंतवणूक करतात
9006,724063,D4,Banking,11.0,कृषी कर्ज भेटासाठी म्या पात्र हाय का ?,मी कृषी कर्जासाठी पात्र आहे का?
9007,709590,D1,Agriculture,11.5,माझे वडील ऑक्टोबर नोव्हेंबरमध्ये लसणाची लागवड करतत,माझे वडील ऑक्टोबर नोव्हेंबरमध्ये लसणाची लागवड करत होते
9008,713354,D2,Agriculture,11.5,आपलाकडे खेकडा दोन चार परकारमा दखातस पण जगभरमा खेकडास्ना कैकज परकार शेतस,आपल्याकडे दोन चार परकारमा दाखवता पण जगभरमध्ये अनेक परकार असतात
9009,723247,D4,Agriculture,11.0,काळ्या मातीत पराटीच्या कोनच्या जातीची लागवड कराव ?,काळ्या मातीत पराटीच्या कोनच्या जातीची लागवड करायची आहे का?
9010,709560,D1,Banking,11.5,भारतात पहिली कर प्रतिरोध लढाई इंग्रजांच्या विरोधात झाली हुती,भारतात पहिली कर प्रतिरोध लढाई इंग्रजांच्या विरोधात झाली हुती
9011,714869,D2,Banking,11.5,ऑस्ट्रेलियाने चीनवर अँटी डंपिंग व्यापार प्रतिबंध लादला आहे,ऑस्ट्रेलियाने चीनवर अँटी डंपिंग व्यापार प्रतिबंध लादला आहे
9012,723915,D4,Banking,11.0,फारम भरासाठी मले कोंते कागद लागन ?,फॉर्म भरण्यासाठी मला किती कागद लागतील?
9013,709758,D1,Agriculture,11.5,उत्पादकतेच्या बाबतीत भारत कितीतरी देशांच्या तुलनेत पुढे असा,उत्पादकतेच्या बाबतीत भारत कितीतरी देशांच्या तुलनेत पुढे आहे
9014,715352,D2,Agriculture,11.5,ऍग्रो केमिकल्स मध्ये ग्रोथ हार्मोन आणि इतर रसायन पण समाविष्ट आहेत,ऍग्रो केमिकल्समध्ये ग्रोथ हार्मोन आणि इतर रसायन पण समाविष्ट आहेत
9015,723478,D4,Agriculture,11.0,कापसाले जास्त दिवस घरी ठेवला त आंग काऊन खाजवते ?,कापसाले जास्त दिवस घरी ठेवल्यामुळे त्वचा का खाजवते?
9016,709496,D1,Agriculture,11.5,पशुसंवर्धन ह्या एक शेतीक शाखा हा जी प्राण्यांशी संबंधित असा,पशुसंवर्धन ही एक शेतीची शाखा आहे जी प्राण्यांशी संबंधित आहे.
9017,715834,D2,Banking,11.5,"बँकेत जाऊन आजोबांचा बँक अकाउंट नंबर देऊन , अटल पेन्शन योजनेचा फॉर्म भरून दे","बँकेत जाऊन आजोबांचा बँक खाते क्रमांक देऊन, अटल पेन्शन योजनेचा फॉर्म भरा."
9018,722902,D4,Agriculture,11.0,सोल्याचा कोनता परकार जास्त उत्पन्न देते ?,सूर्याचा कोणता फायदा जास्त उत्पन्न देतो?
9019,711474,D1,Agriculture,11.5,खरीप आणि रब्बी हंगामात घेतला जाणारा स्वस्त बियाणा खयला ?,खरीप आणि रब्बी हंगामात घेतलेले स्वस्त बियाणे खाल्ले जाते का?
9020,713583,D2,Agriculture,11.5,लाकडी घर उन्हायामा आनी हिवाळाना थंडगार रहास,लाकडी घर उन्हाळ्यात आणि हिवाळ्यात थंडगार राहते
9021,719002,D4,Agriculture,11.0,पंचवीस डिसेंबर दोन हजार रोजी अंत्योदय अन्न योजना सुरू करण्यात आली,पंचवीस डिसेंबर दोन हजार रोजी अंत्योदय अन्न योजना सुरू करण्यात आली
9022,707456,D1,Banking,11.5,केंद्रीय बँका देशान निवडलेला चलना विषयिचा धोरण राबवतत,केंद्रीय बँका देशातील निवडलेल्या चलनाचा धोरण राबवत आहेत
9023,716919,D2,Banking,11.5,व्यक्तीच्या मालमत्तेवर संपत्ती कर आकारला जातो,व्यक्तीच्या मालमत्तेवर संपत्ती कर आकारला जातो
9024,719267,D4,Agriculture,11.0,माशांपासून प्रोटीन व इतर पोषक तत्वे मिळतात,माशांपासून प्रोटीन व इतर पोषक तत्वे मिळतात
9025,707983,D1,Banking,11.5,"राष्ट्रीय विमा एक चांगलो आणि मोठो ब्रँड आसा , असा मी पेपरात वाचलंय","राष्ट्रीय विमा एक चांगला आणि मोठा ब्रँड आहे, असा मी पेपरमध्ये वाचले आहे."
9026,715700,D2,Agriculture,11.5,द्रव जैवइंधन पेट्रोलियम आधारित जीवाश्म इंधनाचा एक आशावादी पर्याय आहे,द्रव जैवइंधन पेट्रोलियम आधारित जीवाश्म इंधनाचा एक आशावादी पर्याय आहे
9027,722032,D4,Banking,11.0,सिक्युरिटी मध्ये लांब पोझिशन म्हणजे तुमची सुरक्षितता आहे,सिक्युरिटीमध्ये लांब पोझिशन म्हणजे तुमची सुरक्षितता आहे
9028,710816,D1,Banking,11.5,पैशाच्या वेळेच्या मुद्द्यावर व्याजाचो कसो परिणाम होता,पैशाच्या वेळेच्या मुद्द्यावर व्याजाचा कसा परिणाम होता
9029,713023,D2,Banking,11.5,सांस्कृतिक उद्योजकता मुये सामाजिक बदल व्हतंस,सांस्कृतिक उद्योजकता मुळे सामाजिक बदल घडवते
9030,724304,D4,Banking,11.0,मी माया कर्जाची किस्त मइन्याऐवजी हप्त्याले परतफेड करत आहे,मी कर्जाची किस्त ऐवजी हप्ते परतफेड करत आहे
9031,709925,D1,Agriculture,11.5,दुग्ध क्षेत्रात व्याजा वरील सब्वेंशन सरकार द्वारा दिला जाता,दुग्ध क्षेत्रात व्याजावरील सबसिडी सरकारकडून दिली जाते.
9032,713270,D2,Banking,11.5,आम्ना गाव मा बहुतेक बाया संपूर्ण ग्रामीण रोजगार योजनामा काम करतीस,आम्ही गावात बहुतेक महिला संपूर्ण ग्रामीण रोजगार योजनेत काम करतात.
9033,723014,D4,Agriculture,11.0,मोसंबीवर येलो मोसॅक वायरस कोन्या गोष्टीच्या कमीनं होते ?,मोसंबीवर येलो मोसॅक व्हायरसची कारणे काय होती?
