id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
11001,721847,D4,Banking,10.0,आयुष मंत्रालयाने पाच कोटी लोकांचा विमा काढला आहे,आयुष मंत्रालयाने पाच कोटी लोकांचा विमा काढला आहे
11002,710807,D1,Agriculture,10.0,पुर्वीची कॉफी पण आजच्या कॉफीसारखी तयार केली जात होती,पूर्वीची कॉफी पण आजच्या कॉफीसारखी तयार केली जात होती
11003,712705,D2,Agriculture,10.0,मानूसले फयबागमाथून खावानं उत्पादन भेटस,लोकांचे फयबागमाथून खावानं उत्पादन मिळते
11004,721486,D4,Banking,10.0,आपण कोणत्या समस्यां मध्ये म्युनिसिपल बॉण्ड्स वापरू शकतो ?,आपण कोणत्या समस्यांमध्ये म्युनिसिपल बॉण्ड्स वापरू शकता?
11005,709209,D1,Agriculture,10.0,रमेश मेंढपाळाचा काम सोडान पुर्णपणे शेतीवर अवलंबून झालो,रमेशचे काम सोडणे पूर्णपणे शेतीवर अवलंबून झाले.
11006,714065,D2,Agriculture,10.0,मी येक मानूस मेंढया चाराले ठेवा,मी एका माणसासाठी मेंढ्यांचे चारा ठेवा
11007,721409,D4,Banking,10.0,तुम्हाला पी.एन.बी बँकेचे ए.टी.एम कुठेही सापडतील,तुम्हाला पी.एन.बी बँकेचे ए.टी.एम कुठेही सापडतील
11008,708766,D1,Agriculture,10.0,फॉर्म मशीनरी सोल्यूशन शेतीची यंत्रा विकत घेऊचा अॅप हा,हे ॲप शेतीची यंत्रे विकत घेण्यासाठी फॉर्म मशीनरी सोल्यूशन आहे.
11009,718007,D2,Banking,10.0,सध्या माझ्या खात्यात किती रक्कम आहे ?,सध्या माझ्या खात्यात किती रक्कम आहे?
11010,722114,D4,Agriculture,10.0,"मेण आणि आयुर्वेदिक क्रीम आता मधापासून बनते , नीरज","मेण आणि आयुर्वेदिक क्रीम आता मधापासून बनते, नीरज"
11011,709493,D1,Banking,10.0,नेट बँकिंगमधना देश विदेशात पैशे पाठवू शकतास,तुम्ही नेट बँकिंगद्वारे देश विदेशात पैसे पाठवू शकता.
11012,718004,D2,Banking,10.0,मला कर्जांची आवश्यकता असल्यास ते मिळू शकते का ?,मला कर्जाची आवश्यकता असल्यास ते मिळू शकते का?
11013,719048,D4,Agriculture,10.0,शेतकरी भाताचा पेंढा जाळतात त्यामुळे प्रदूषण होते,शेतकरी भाताचा पेंढा जाळतात त्यामुळे प्रदूषण होते
11014,709191,D1,Agriculture,10.0,सगळ्या मातीयेत सगळी रोपा लावू शकना नाय,सर्व रोपे मातीत लावता येत नाहीत
11015,718028,D2,Banking,10.0,माझ्या गृह कर्जाचा हफ्ता किती आहे ?,माझ्या गृह कर्जाचा हफ्ता किती आहे?
