id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
13001,713449,D2,Agriculture,9.0,किडा मारानं औशद सगया परकारमा भेटस आते,कीडा मारण्यासाठी औषध सर्व गरजांसाठी मिळते
13002,720037,D4,Agriculture,8.5,कृषी सहकार काही शेतकरी शिक्षण गोळा करून शेती करतात,कृषी सहकार काही शेतकरी शिक्षण गोळा करून शेती करतात
13003,708713,D1,Agriculture,8.875,जिकडे सुखी जमीन असता तिकडे सुखी शेती करतत,"जिथे जमीन सुखी असते, तिथे सुखी शेती होते."
13004,713245,D2,Banking,9.0,सिक्युरीटीज खरेदी ना करता प्रतीनिधी पैसा वापरतस,सिक्युरीटीज खरेदी न करता प्रतीनिधी पैसा वापरत आहे
13005,719759,D4,Agriculture,8.5,मोठ्या आणि लहान उत्पादन सॉर्टर्सचे अनेक प्रकार आहेत,मोठ्या आणि लहान उत्पादन सॉर्टर्सचे अनेक प्रकार आहेत
13006,708071,D1,Banking,8.875,सगळ्या वाहन चालकांका वाहन विमो काढणा जरुरीचा आसा,सर्व वाहन चालकांसाठी वाहन परमिट काढणे आवश्यक आहे.
13007,716946,D2,Banking,9.0,सर्व हरियाणा ग्रामीण बँकेत शून्य शिल्लक वर खाते उघडले,सर्व हरियाणा ग्रामीण बँकेत शून्य शिल्लक खाते उघडले
13008,719504,D4,Banking,8.5,काटकसरीचे दुकान वसूल झाल्यावर अंदाज उपयोगी ठरू शकतो,काटकसरीचे दुकान वसूल झाल्यावर अंदाज उपयोगी ठरू शकतो
13009,709363,D1,Banking,8.857,एकिकृत पेमेंट इंटरफेस तात्काळ पेमेंट पद्धती असा,एकीकृत पेमेंट इंटरफेस तात्काळ पेमेंट पद्धत आहे
13010,715907,D2,Agriculture,9.0,भारतामध्ये टाटा हा चहाचा सगळ्यात मोठा ब्रँड आहे,भारतामध्ये टाटा हा चहाचा सर्वात मोठा ब्रँड आहे
13011,720398,D4,Banking,8.5,नाणी अनेकदा सरकारद्वारे जारी केल्या जातात,नाणी अनेकदा सरकारद्वारे जारी केल्या जातात
13012,707862,D1,Agriculture,8.857,मड्डा सिंचन पद्धतीत कालव्यामधसून सिंचन केला जाता,मड्डा सिंचन पद्धतीत कालव्यामधून सिंचन केले जाते
13013,714996,D2,Banking,9.0,देशात लावले जाणारे सर्व प्रकारचे कर अर्थमंत्री ठरवतात,देशात लावले जाणारे सर्व प्रकारचे कर अर्थमंत्री ठरवतात
13014,721323,D4,Banking,8.5,ट्रॅव्हल इन्शुरन्स खरेदी करून लोक बरेच फायदे घेतात,ट्रॅव्हल इन्शुरन्स खरेदी करून लोक बरेच फायदे घेतात
13015,707091,D1,Banking,8.846,"बिग फोर प्रत्येक ऑडिट , आश्वासन , कर आकारणा , व्यवस्थापन सल्लामसलत देतत","बिग फोर प्रत्येक ऑडिट, आश्वासन, कर आकारणी, व्यवस्थापन सल्लामसलत देतात"
13016,713286,D2,Banking,9.0,लोके पैसा सुरक्षित रावाना करता ब्यांकमा जमा करतस,लोका पैसा सुरक्षित राखून बँकेत जमा करतात
13017,722350,D4,Banking,8.5,आर.बी.आय चे नियम लक्षात घेऊन कंपन्या त्यांचे काम करतात,आर.बी.आयचे नियम लक्षात घेऊन कंपन्या त्यांचे काम करतात
13018,709710,D1,Agriculture,8.833,"सारडिन , पापलेट , शार्क , कटल फिश हयते समुद्री माशे हत","सारडिन, पापलेट, शार्क, कटल फिश समुद्री मासे आहेत."
13019,716267,D2,Agriculture,9.0,सेंद्रिय शेतीमध्ये प्रमुख अडचणींमधून वेळ ही एक अडचण आहे,सेंद्रिय शेतीमध्ये प्रमुख अडचणींमधून वेळ ही एक अडचण आहे
13020,720560,D4,Agriculture,8.5,रेशम उत्पादनाचा मुख्य प्रकार युनिबोल्टिन आहे,रेशम उत्पादनाचा मुख्य प्रकार युनिबोल्टिन आहे
13021,708743,D1,Agriculture,8.812,"आजकल चरख्यात एक बैठक , दोन खांबा , एक फिरवूक , आणि आठ पातांचा चक्र असता","आजकाल चारख्यात एक बैठक, दोन खांब, एक फिरवूक आणि आठ पाटांचे चक्र असते."
13022,717163,D2,Agriculture,9.0,खताच्या वापराने आपण आपले उत्पादन अनेक पटींनी वाढवू शकतो,खताच्या वापराने आपण आपले उत्पादन अनेक पटींनी वाढवू शकतो
13023,721561,D4,Agriculture,8.5,सूक्ष्म पोषक द्रव्ये कमी प्रमाणात वापरली जातात,सूक्ष्म पोषक द्रव्ये कमी प्रमाणात वापरली जातात
13024,708283,D1,Banking,8.778,"गृहिणी आपली छोटी छोटी बचत , बचत खात्यात ठेयतत",गृहिणी आपली छोटी छोटी बचत बचत खात्यात ठेवते
13025,714726,D2,Banking,9.0,डिजीटल वेतन खातं काढाले कोणता कागदपत्रे जोडना पडतसं ?,"डिजिटल वेतनाचा खात्याचा तपशील काढला, कोणते कागदपत्रे जोडणे आवश्यक आहे?"
13026,719605,D4,Agriculture,8.5,पशुपालनामुळे गोड पाण्याची पातळी कमी होते,पशुपालनामुळे गोड पाण्याची पातळी कमी होते
13027,710123,D1,Banking,8.778,ह्या तर आणखी कठीण झाला जेव्हा ह्या पिढीजात झाला,ही तर आणखी कठीण झाली जेव्हा ही पिढी आली
13028,715283,D2,Agriculture,9.0,आजकाल जोखीम व्यवस्थापन एक महत्त्वपूर्ण कार्यक्षेत्र आहे,आजकाल जोखीम व्यवस्थापन एक महत्त्वपूर्ण कार्यक्षेत्र आहे
13029,721947,D4,Agriculture,8.5,फुले वनस्पतींचे पुनरुत्पादक अवयव असतात,फुले वनस्पतींचे पुनरुत्पादक अवयव असतात
13030,707043,D1,Banking,8.75,ए.टी.एम कार्ड क्रेडिट कार्ड किंवा डेबिट कार्ड नसता,"एटीएम कार्ड, क्रेडिट कार्ड किंवा डेबिट कार्ड नव्हते"
13031,714639,D2,Agriculture,9.0,किटकनाशकना वापर प्रमाणमा करा ते उपेगनं रहास,"किटकनाशकनाचा वापर प्रमाणानुसार करा, ते उपयोग करत आहेस का?"
13032,723428,D4,Agriculture,8.5,यांत्रिक शेतीत कोनकोनच्या यंत्राचं काम पडन ?,यांत्रिक शेतीत कोपऱ्यांच्या यंत्राचे काम आहे का?
13033,707487,D1,Banking,8.5,"खूपच सोप्या आसा , दुकानदाराकडे क्यू.आर कोड होतो","खूपच सोपे आहे, दुकानदाराकडे क्यू.आर कोड आहे."
13034,717109,D2,Agriculture,9.0,काही इतर कीटक प्रजातींचे भक्षक पिकांवरचे परागकण खातात,काही इतर कीटक प्रजातींचे भक्षक पिकांवरचे परागकण खातात
13035,722665,D4,Banking,8.5,स्टेट बँक ऑफ इंडिया अक्षम करत आहे डेबिट कार्ड वापरा वापर बदल,स्टेट बँक ऑफ इंडिया डेबिट कार्ड वापराचा बदल करत आहे
13036,708304,D1,Agriculture,8.5,डाळींका खूप दिवसांपर्यंत साठवून ठेवक येता,डाळींका खूप दिवसांपर्यंत साठवून ठेवले आहे
13037,713728,D2,Banking,9.0,आजकाल बँक सुरक्षामा सी.सी.टी.वी कॅमेरा ना वापर करतंस,आजकाल बँक सुरक्षेसाठी सी.सी.टी.व्ही कॅमेरा वापरत नाही
13038,722780,D4,Agriculture,8.5,कर्नाटकात बंगलोर ब्लू जातीचे पीक घेतले जाते,कर्नाटकात बंगलोर ब्लू जातीचे पीक घेतले जाते
13039,710786,D1,Agriculture,8.5,पकडीचा पिक दोन मुख्य पिकांमध्ये घेतला जाता,पकडीचा पिक दोन मुख्य पिकांमध्ये घेतला जातो
13040,715641,D2,Agriculture,9.0,तापमान एक भौतिक प्रमाण आहे जे गरमी आणि थंडी ला व्यक्त करत असते,तापमान एक भौतिक प्रमाण आहे जे गरमी आणि थंडीला व्यक्त करत असते
13041,722281,D4,Banking,8.5,महसूल हा आपल्या दैनंदिन जीवनाचा अविभाज्य भाग आहे,महसूल हा आपल्या दैनंदिन जीवनाचा अविभाज्य भाग आहे
13042,707361,D1,Agriculture,8.5,"ई कॉमर्स वापरून , व्यवसाय इंटरनेट द्वारे चालवलो जाता",ई कॉमर्स वापरून व्यवसाय इंटरनेटद्वारे चालवला जातो.
13043,714830,D2,Agriculture,9.0,आधुनिक काळात शेतीमध्ये कृषि रोबोट चा उपयोग होत आहे,आधुनिक काळात शेतीमध्ये कृषी रोबोटचा उपयोग होत आहे
