id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
7001,714371,D2,Banking,12.5,बाबा पुनाले शिकाले जायेल आंडेरना खातामा घरबठीन गुगल पे वरतीन पैसा टाकस,बाबा पुण्यासाठी शिकायला जायचे आहे आणि घरासाठी तसेच इतर खर्चासाठी गुगलवर पैसे कसे मिळतील?
7002,719923,D4,Banking,12.5,पैशाच्या बाजारात लोक अल्पकाळासाठी कर्ज घेतात आणि देतात,पैशाच्या बाजारात लोक अल्पकाळासाठी कर्ज घेतात आणि देतात
7003,709247,D1,Banking,12.867,भारताची आत्ताची कर पद्दतीचे दोन प्रमुख प्रकार हत ते म्हणजे प्रत्यक्ष कर आणि अप्रत्यक्ष कर,भारताची सध्याची कर पद्धतीचे दोन प्रमुख प्रकार ते म्हणजे प्रत्यक्ष कर आणि अप्रत्यक्ष कर
7004,716478,D2,Banking,12.5,मुदत ठेव अर्थात एफ.डी काढण्यासाठी कॅनडा बँक सर्वात सुरक्षित आहे,मुदत ठेव अर्थात एफ.डी काढण्यासाठी कॅनडा बँक सर्वात सुरक्षित आहे
7005,720721,D4,Banking,12.5,आंतरराष्ट्रीय दुसऱ्या महायुद्धानंतर नाणेनिधीची स्थापना झाली,आंतरराष्ट्रीय दुसऱ्या महायुद्धानंतर नाणेनिधीची स्थापना झाली
7006,710915,D1,Banking,12.857,मायक्रो क्रेडिट मायक्रो फायनान्स च्या अंतर्गत येता,मायक्रो क्रेडिट मायक्रो फायनान्सच्या अंतर्गत येते
7007,713544,D2,Agriculture,12.5,भारत देशना पानीना मोठा साठा म्हंजे हिमालय पर्वत शे,भारताला पाणी मोठा साठा म्हणजे हिमालय पर्वत.
7008,720910,D4,Agriculture,12.5,द्राक्षे ही चिनी वाइनची शैली आहे जी त्यांनी तयार केली पाहिजे,द्राक्षे चिनी वाइनची शैली आहेत जी त्यांनी तयार केली पाहिजे
7009,709644,D1,Agriculture,12.857,लाल मसूर ज्याका मसूर डाळ असापण म्हणतत ती भारतातील एक अत्यंत लोकप्रिय मसूर असा,"लाल मसूर जी मसूर डाळ आहे असे म्हटले जाते, ती भारतातील एक अत्यंत लोकप्रिय मसूर आहे."
7010,714468,D2,Banking,12.5,लोकेसपायीन ऑनलाईन फाया गोया करीन गरीब लहाना लेकरेस्ना करता काई संघटना काम करतीस,"लोकांसाठी ऑनलाईन काय मिळते, गरीब मुलांना काय करायचे आहे आणि कोणती संघटना काम करते?"
