id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
15001,712480,D1,Banking,7.0,माझ्या फोनचा बिल किती इला ?,माझ्या फोनचे बिल किती आहे?
15002,714663,D2,Agriculture,7.5,खानदेशनी जमीनमाऑईल पामनी लागवड करता येवावू नै,खानदेशाची जमीन आणि ऑईल पामची लागवड करता येईल का?
15003,722955,D4,Agriculture,6.5,टरबूजाच्या पिकाले वातावरन कस पायजे ?,टरबूजाच्या पिकाचे वातावरण कसे आहे?
15004,712266,D1,Banking,7.0,कर्ज फेडताना व्याज मगेन दिला तरी चलात मा ?,कर्ज फेडताना व्याज दिला तरी चालते का?
15005,716848,D2,Agriculture,7.5,गायींमध्ये बनियन रोग आढळतो जो वेदनादायक असतो,गायींमध्ये बनियन रोग आढळतो जो वेदनादायक असतो
15006,723416,D4,Agriculture,6.5,संकरीत बियानं रोगावर लगाम कसा लावते ?,संकटात रोगावर लगाम कसा लावला जातो?
15007,711145,D1,Agriculture,7.0,खत वापरला तर जमिनीची सुपीकता कमी जाता काय ?,खत वापरल्यास जमिनीची सुपीकता कमी होते का?
15008,714334,D2,Agriculture,7.5,पहिले ढोरेस्न दान घरनंच र्हाये,पहिले दान घरात राहे
15009,722984,D4,Agriculture,6.5,मोसंबी पिकावर कोन कोनचे रोग येतात ?,मोसंबी पिकांवर कोणते रोग येतात?
15010,712222,D1,Banking,7.0,महाराष्ट्र शासनाचो अनुदान योजना काय आसत ?,महाराष्ट्र शासनाची अनुदान योजना काय आहे?
15011,716251,D2,Agriculture,7.5,सुकलेल्या चाऱ्याला भुसा म्हणून ओळखतात,सुकलेल्या चाऱ्याला भुसा म्हणून ओळखतात
15012,723422,D4,Agriculture,6.5,मुरमाड जमिनीत कोनचे पीकं घेता येईन ?,मुरमाड जमिनीत कोणते पीक घेता येईन?
15013,712182,D1,Banking,7.0,शिक्षणाची कर्ज घेऊची प्रोसेस काय असा ?,शिक्षणासाठी कर्ज घेण्याची प्रक्रिया काय आहे?
15014,713410,D2,Banking,7.5,एम.आय.आर.आर ना भाव पैसा गुताडा करता भी फायदाना शे,एम.आय.आर.आर च्या भावनेसाठी पैसा घेण्याचा फायदाही आहे.
15015,724256,D4,Banking,6.5,पंतप्रधान योजनेचा अर्ज ऑनलाईन करता येईन का ?,पंतप्रधान योजनेचा अर्ज ऑनलाईन करता येईल का?
15016,709404,D1,Agriculture,7.0,कोकूनपासना मिळणार फायबर मोप चमकदार आणि पातळ असता,कोकूनपासना मिळणार फायबर मोप चमकदार आणि पातळ असेल
15017,714361,D2,Agriculture,7.5,फ्रेंच ब्राउन हाई दुधाळ गाय शे,फ्रेंच ब्राउन उच्च दुधाळ गाय शे
