id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
8001,722189,D4,Banking,12.0,आमच्या शाळेत पुढील अभ्यासासाठी सरकार अनुदानित कर्ज देत आहे,आमच्या शाळेत पुढील अभ्यासासाठी सरकार अनुदानित कर्ज देत आहे
8002,708833,D1,Agriculture,12.0,"भारतात द्राक्षांची कितीतरी प्रजाती हत जशे की अनब ए शाही , बंगलूर ब्लू ई","भारतात द्राक्षांची कितीतरी प्रजाती आहेत, बंगलूर ब्लू ई"
8003,717820,D2,Agriculture,12.0,शेतीला पाणी देताना विहिरीच्या पाण्याचे मोजमाप कसे करावे ?,शेतीला पाणी देताना विहिरीच्या पाण्याचे मोजमाप कसे करावे?
8004,722712,D4,Banking,12.0,"कुतूहल निर्माण होते , कोणतेही काम करण्यासाठी",कोणतेही काम करण्यासाठी कुतूहल निर्माण होते
8005,709640,D1,Agriculture,12.0,रोहित भारतात सुगीच्या सण मकर संक्रांतीच्या दिवशी पतंग खरेदी करून इलो,रोहितने भारतात मकर संक्रांतीच्या दिवशी पतंग खरेदी केले
8006,718622,D2,Agriculture,12.0,भारत हा केळी उत्पादन करणारा जगातील सर्वात मोठा देश आहे,भारत हा केळी उत्पादन करणारा जगातील सर्वात मोठा देश आहे
8007,720676,D4,Banking,12.0,कोणत्याही वैद्यकीय स्टोअरमध्ये खरेदी केल्यानंतर बीजक घेणे आवश्यक आहे,कोणत्याही वैद्यकीय स्टोअरमध्ये खरेदी केल्यानंतर बीजक घेणे आवश्यक आहे
8008,707939,D1,Banking,12.0,मोबाइल ॲपमध्ये खाते निवडून तुम्ही डेबिट कार्ड सजेशनवर जातलास,मोबाइल ॲपमध्ये खाते निवडून तुम्ही डेबिट कार्डच्या सूचनांवर गेलात
8009,715310,D2,Agriculture,12.0,आरामदायक गाडी मध्ये प्रवास करण्याची मज्जाच काही वेगळी आहे,आरामदायक गाडीमध्ये प्रवास करण्याची मजा काही वेगळी आहे
8010,719440,D4,Banking,12.0,भाड्याने खरेदी करा तुम्हाला हप्ते म्हणून देखील ओळखता येईल,भाड्याने खरेदी करा तर तुम्हाला हप्ते म्हणून देखील ओळखता येईल
8011,710694,D1,Banking,12.0,जमा केलेल्या रकमेवर मागणीनंतर व्याज मिळत नसल्याचा सुमीतला समजला,जमा केलेल्या रकमेवर मागणीनंतर व्याज मिळत नसल्याचे सुमीतला समजले
8012,715727,D2,Banking,12.0,पप्पा मी स्टॉक मार्केट मध्ये गुंतवणूक केली आहे,मी स्टॉक मार्केटमध्ये गुंतवणूक केली आहे
8013,720310,D4,Agriculture,12.0,बेल लिफ्टर हे गवत वाहतूक करण्यासाठी वापरले जाणारे शेती उपकरण आहे,बेल लिफ्टर हे गवत वाहतुकीसाठी वापरले जाणारे शेती उपकरण आहे
8014,710168,D1,Banking,12.0,उत्पन्न योजनेचा ऐच्छिक प्रकटीकरण भारताच्या आर्थिक धोरणास मदत करता,उत्पन्न योजनेचे ऐच्छिक प्रकटीकरण भारताच्या आर्थिक धोरणांना मदत करते
8015,716732,D2,Agriculture,12.0,प्रीतम तू उद्या आमची सगळी गुरेढोरे घेऊन लगतच्या जंगलात चरायला न्यायची आहेत,प्रीतम तू उद्या आमची सगळी गुरेढोरे घेऊन लगतच्या जंगलात चरायला न्यायची आहेत
8016,719075,D4,Banking,12.0,कोणीही ग्राहक संस्थेकडून के.वाय.सी मुळे कोणत्याही फसवणूक करू शकत नाही,कोणीही ग्राहक संस्थेकडून के.वाय.सी मुळे कोणतीही फसवणूक करू शकत नाही
8017,710188,D1,Agriculture,12.0,कमी दुधाच्या उत्पादनामुळे डेअरी फार्मिंगची काळजी वाढता हा,कमी दुधाच्या उत्पादनामुळे डेअरी फार्मिंगची काळजी वाढते
8018,713561,D2,Agriculture,12.0,शिमला मिरची मुये भाजीनी चव वाढी जास,शिमला मिरची मुये भाजीची चव वाढते
8019,718854,D4,Agriculture,12.0,"नेल्लोर , चेन्नई रेड आणि वेमपूर मेंढ्या वीस ते पस्तीस किलो लोकर देतात","नेल्लोर, चेन्नई रेड आणि वेमपूर मेंढ्या वीस ते पस्तीस किलो लोकर देतात."
8020,706782,D1,Banking,12.0,लवाद ह्या एक व्यवहार असा ज्यात कोणताही संभाव्यतेवर नकारात्मक रोख प्रवाह नसता,हा एक व्यवहार आहे ज्यात कोणताही संभाव्यतेवर नकारात्मक रोख प्रवाह नसतो.
8021,713970,D2,Agriculture,12.0,एपिओलोजिना अभ्यास मधमाशासना यवसाय कराले मदत करस,एपिओलोजिना अभ्यास मधमाशासना तुम्ही करायला झाले मदत करा
8022,721901,D4,Banking,12.0,बचत खाते ऑनलाइन माध्यमातून पगार खात्यात रूपांतरित केले जाऊ शकते,बचत खाते ऑनलाइन माध्यमातून पगार खात्यात रूपांतरित केले जाऊ शकते
8023,708062,D1,Agriculture,12.0,"शेतीच्या उपकरणांनी शेती करणा एकदम सोप्प्या आसा , असा हरी सांगा होतो","शेतीच्या उपकरणांनी शेती करणे एकदम सोपे होते, असा हरी सांगा होतो."
